--- Relatório Detalhado de Falhas de Localização ---

Arquivo                   | Score IoU
img_000586.jpg            | 0.000
img_004503.jpg            | 0.000
img_004683.jpg            | 0.000
img_000996.jpg            | 0.000
img_010692.jpg            | 0.000
img_010754.jpg            | 0.000
img_001309.jpg            | 0.000
img_010801.jpg            | 0.000
img_013626.jpg            | 0.000
img_000011.jpg            | 0.000
img_010169.jpg            | 0.000
img_000484.jpg            | 0.000
img_011344.jpg            | 0.000
img_012934.jpg            | 0.000
img_010319.jpg            | 0.000
img_013430.jpg            | 0.000
img_003815.jpg            | 0.000
img_004740.jpg            | 0.000
img_001389.jpg            | 0.000
img_003301.jpg            | 0.000
img_000678.jpg            | 0.000
img_004975.jpg            | 0.000
img_001182.jpg            | 0.000
img_003737.jpg            | 0.000
img_010580.jpg            | 0.000
img_004289.jpg            | 0.000
img_010013.jpg            | 0.000
img_011008.jpg            | 0.000
img_001314.jpg            | 0.000
img_003977.jpg            | 0.000
img_000379.jpg            | 0.000
img_010492.jpg            | 0.000
img_002512.jpg            | 0.000
img_011872.jpg            | 0.000
img_010416.jpg            | 0.000
img_002081.jpg            | 0.000
img_011128.jpg            | 0.000
img_013886.jpg            | 0.000
img_001996.jpg            | 0.000
img_014948.jpg            | 0.000
img_010584.jpg            | 0.000
img_002250.jpg            | 0.000
img_012484.jpg            | 0.000
img_012117.jpg            | 0.000
img_002035.jpg            | 0.000
img_002235.jpg            | 0.000
img_000939.jpg            | 0.000
img_010160.jpg            | 0.000
img_003759.jpg            | 0.000
img_000684.jpg            | 0.000
img_011505.jpg            | 0.000
img_002616.jpg            | 0.000
img_011503.jpg            | 0.000
img_001917.jpg            | 0.000
img_003616.jpg            | 0.000
img_010276.jpg            | 0.000
img_001321.jpg            | 0.000
img_000569.jpg            | 0.000
img_014513.jpg            | 0.000
img_012631.jpg            | 0.000
img_010814.jpg            | 0.000
img_012749.jpg            | 0.000
img_001780.jpg            | 0.000
img_003470.jpg            | 0.000
img_011416.jpg            | 0.000
img_001978.jpg            | 0.000
img_001969.jpg            | 0.000
img_013717.jpg            | 0.000
img_004119.jpg            | 0.000
img_004481.jpg            | 0.000
img_004366.jpg            | 0.000
img_013754.jpg            | 0.000
img_003952.jpg            | 0.000
img_003146.jpg            | 0.000
img_011938.jpg            | 0.000
img_002680.jpg            | 0.000
img_012620.jpg            | 0.000
img_003114.jpg            | 0.000
img_001446.jpg            | 0.000
img_003899.jpg            | 0.000
img_012072.jpg            | 0.000
img_010665.jpg            | 0.000
img_013555.jpg            | 0.000
img_010541.jpg            | 0.000
img_010643.jpg            | 0.000
img_001713.jpg            | 0.000
img_013897.jpg            | 0.000
img_003643.jpg            | 0.000
img_001197.jpg            | 0.000
img_012867.jpg            | 0.000
img_014804.jpg            | 0.000
img_013738.jpg            | 0.000
img_010142.jpg            | 0.000
img_012196.jpg            | 0.000
img_014319.jpg            | 0.000
img_004205.jpg            | 0.000
img_004556.jpg            | 0.000
img_012043.jpg            | 0.000
img_013801.jpg            | 0.000
img_002009.jpg            | 0.000
img_004915.jpg            | 0.000
img_010082.jpg            | 0.000
img_004013.jpg            | 0.000
img_010824.jpg            | 0.000
img_011777.jpg            | 0.000
img_002863.jpg            | 0.000
img_003386.jpg            | 0.000
img_002224.jpg            | 0.000
img_000599.jpg            | 0.000
img_001842.jpg            | 0.000
img_011613.jpg            | 0.000
img_013209.jpg            | 0.000
img_010860.jpg            | 0.000
img_011231.jpg            | 0.000
img_000691.jpg            | 0.000
img_004435.jpg            | 0.000
img_012425.jpg            | 0.000
img_001882.jpg            | 0.000
img_011515.jpg            | 0.000
img_011288.jpg            | 0.000
img_012642.jpg            | 0.000
img_001988.jpg            | 0.000
img_004909.jpg            | 0.000
img_000040.jpg            | 0.000
img_004609.jpg            | 0.000
img_004188.jpg            | 0.000
img_004562.jpg            | 0.000
img_003413.jpg            | 0.000
img_000858.jpg            | 0.000
img_000187.jpg            | 0.000
img_004662.jpg            | 0.000
img_010596.jpg            | 0.000
img_001630.jpg            | 0.000
img_004888.jpg            | 0.000
img_004394.jpg            | 0.000
img_014808.jpg            | 0.000
img_012947.jpg            | 0.000
img_012734.jpg            | 0.000
img_012071.jpg            | 0.000
img_013227.jpg            | 0.000
img_014222.jpg            | 0.000
img_002878.jpg            | 0.000
img_000635.jpg            | 0.000
img_002962.jpg            | 0.000
img_000182.jpg            | 0.000
img_013382.jpg            | 0.000
img_010260.jpg            | 0.000
img_013280.jpg            | 0.000
img_003554.jpg            | 0.000
img_011013.jpg            | 0.000
img_004484.jpg            | 0.000
img_004573.jpg            | 0.000
img_002517.jpg            | 0.000
img_010179.jpg            | 0.000
img_000526.jpg            | 0.000
img_001333.jpg            | 0.000
img_000509.jpg            | 0.000
img_010544.jpg            | 0.000
img_010601.jpg            | 0.000
img_004581.jpg            | 0.000
img_001262.jpg            | 0.000
img_003915.jpg            | 0.000
img_010228.jpg            | 0.000
img_011423.jpg            | 0.000
img_013170.jpg            | 0.000
img_014689.jpg            | 0.000
img_004407.jpg            | 0.000
img_001390.jpg            | 0.000
img_001709.jpg            | 0.000
img_010660.jpg            | 0.000
img_003625.jpg            | 0.000
img_004386.jpg            | 0.000
img_002693.jpg            | 0.000
img_010788.jpg            | 0.000
img_003371.jpg            | 0.000
img_001767.jpg            | 0.000
img_011519.jpg            | 0.000
img_010645.jpg            | 0.000
img_003095.jpg            | 0.000
img_002325.jpg            | 0.000
img_013969.jpg            | 0.000
img_004040.jpg            | 0.000
img_011846.jpg            | 0.000
img_003265.jpg            | 0.000
img_002561.jpg            | 0.000
img_012487.jpg            | 0.000
img_003689.jpg            | 0.000
img_011551.jpg            | 0.000
img_002854.jpg            | 0.000
img_011574.jpg            | 0.000
img_001902.jpg            | 0.000
img_012700.jpg            | 0.000
img_002191.jpg            | 0.000
img_012946.jpg            | 0.000
img_010175.jpg            | 0.000
img_010572.jpg            | 0.000
